Direction;Year;Date;Weekday;Country;Commodity;Transport_Mode;Measure;Value;Cumulative
Exports;2015;12/27/2015;Sunday;United States;All;All;$;35000000;5736000000
Exports;2015;12/28/2015;Monday;United States;All;All;$;4000000;5740000000
Exports;2015;12/29/2015;Tuesday;United States;All;All;$;5000000;5745000000
Exports;2015;12/30/2015;Wednesday;United States;All;All;$;1000000;5745000000
Exports;2015;12/31/2015;Thursday;United States;All;All;$;12000000;5758000000
Exports;2015;1/1/2015;Thursday;Japan;All;All;$;6000000;6000000
Exports;2015;1/2/2015;Friday;Japan;All;All;$;7000000;12000000
Exports;2015;1/3/2015;Saturday;Japan;All;All;$;0;13000000
Exports;2015;1/4/2015;Sunday;Japan;All;All;$;1000000;13000000
Exports;2015;1/5/2015;Monday;Japan;All;All;$;1000000;14000000
Exports;2015;1/6/2015;Tuesday;Japan;All;All;$;2000000;17000000
Exports;2015;1/7/2015;Wednesday;Japan;All;All;$;1000000;18000000
Exports;2015;1/8/2015;Thursday;Japan;All;All;$;3000000;20000000
Exports;2015;1/9/2015;Friday;Japan;All;All;$;12000000;33000000
Exports;2015;1/10/2015;Saturday;Japan;All;All;$;5000000;38000000
Exports;2015;1/11/2015;Sunday;Japan;All;All;$;3000000;41000000
Exports;2015;1/12/2015;Monday;Japan;All;All;$;3000000;44000000
Exports;2015;1/13/2015;Tuesday;Japan;All;All;$;3000000;46000000
Exports;2015;1/14/2015;Wednesday;Japan;All;All;$;1000000;47000000
Exports;2015;1/15/2015;Thursday;Japan;All;All;$;5000000;52000000
Exports;2015;1/16/2015;Friday;Japan;All;All;$;10000000;62000000
Exports;2015;1/17/2015;Saturday;Japan;All;All;$;5000000;67000000
Exports;2015;1/18/2015;Sunday;Japan;All;All;$;2000000;69000000
Exports;2015;1/19/2015;Monday;Japan;All;All;$;2000000;71000000
Exports;2015;1/20/2015;Tuesday;Japan;All;All;$;46000000;117000000
Exports;2015;1/21/2015;Wednesday;Japan;All;All;$;7000000;124000000
Exports;2015;1/22/2015;Thursday;Japan;All;All;$;7000000;131000000
Exports;2015;1/23/2015;Friday;Japan;All;All;$;22000000;153000000
Exports;2015;1/24/2015;Saturday;Japan;All;All;$;7000000;160000000
Exports;2015;1/25/2015;Sunday;Japan;All;All;$;3000000;163000000
Exports;2015;1/26/2015;Monday;Japan;All;All;$;2000000;165000000
Exports;2015;1/27/2015;Tuesday;Japan;All;All;$;5000000;170000000
Exports;2015;1/28/2015;Wednesday;Japan;All;All;$;9000000;179000000
Exports;2015;1/29/2015;Thursday;Japan;All;All;$;7000000;186000000
Exports;2015;1/30/2015;Friday;Japan;All;All;$;14000000;200000000
Exports;2015;1/31/2015;Saturday;Japan;All;All;$;6000000;206000000
Exports;2015;2/1/2015;Sunday;Japan;All;All;$;1000000;207000000
Exports;2015;2/2/2015;Monday;Japan;All;All;$;8000000;215000000
Exports;2015;2/3/2015;Tuesday;Japan;All;All;$;5000000;220000000
Exports;2015;2/4/2015;Wednesday;Japan;All;All;$;2000000;222000000
Exports;2015;2/5/2015;Thursday;Japan;All;All;$;9000000;230000000
Exports;2015;2/6/2015;Friday;Japan;All;All;$;12000000;242000000
Exports;2015;2/7/2015;Saturday;Japan;All;All;$;4000000;247000000
Exports;2015;2/8/2015;Sunday;Japan;All;All;$;2000000;249000000
Exports;2015;2/9/2015;Monday;Japan;All;All;$;4000000;253000000
Exports;2015;2/10/2015;Tuesday;Japan;All;All;$;6000000;259000000
Exports;2015;2/11/2015;Wednesday;Japan;All;All;$;2000000;261000000
Exports;2015;2/12/2015;Thursday;Japan;All;All;$;8000000;269000000
Exports;2015;2/13/2015;Friday;Japan;All;All;$;29000000;298000000
Exports;2015;2/14/2015;Saturday;Japan;All;All;$;3000000;301000000
Exports;2015;2/15/2015;Sunday;Japan;All;All;$;2000000;303000000
Exports;2015;2/16/2015;Monday;Japan;All;All;$;6000000;309000000
Exports;2015;2/17/2015;Tuesday;Japan;All;All;$;48000000;357000000
Exports;2015;2/18/2015;Wednesday;Japan;All;All;$;5000000;361000000
Exports;2015;2/19/2015;Thursday;Japan;All;All;$;10000000;371000000
Exports;2015;2/20/2015;Friday;Japan;All;All;$;12000000;383000000
Exports;2015;2/21/2015;Saturday;Japan;All;All;$;4000000;387000000
Exports;2015;2/22/2015;Sunday;Japan;All;All;$;2000000;389000000
Exports;2015;2/23/2015;Monday;Japan;All;All;$;5000000;394000000
Exports;2015;2/24/2015;Tuesday;Japan;All;All;$;7000000;400000000
Exports;2015;2/25/2015;Wednesday;Japan;All;All;$;1000000;402000000
Exports;2015;2/26/2015;Thursday;Japan;All;All;$;12000000;413000000
Exports;2015;2/27/2015;Friday;Japan;All;All;$;10000000;423000000
Exports;2015;2/28/2015;Saturday;Japan;All;All;$;3000000;426000000
Exports;2015;3/1/2015;Sunday;Japan;All;All;$;1000000;427000000
Exports;2015;3/2/2015;Monday;Japan;All;All;$;5000000;433000000
Exports;2015;3/3/2015;Tuesday;Japan;All;All;$;4000000;437000000
Exports;2015;3/4/2015;Wednesday;Japan;All;All;$;4000000;441000000
Exports;2015;3/5/2015;Thursday;Japan;All;All;$;10000000;451000000
Exports;2015;3/6/2015;Friday;Japan;All;All;$;15000000;466000000
Exports;2015;3/7/2015;Saturday;Japan;All;All;$;7000000;472000000
Exports;2015;3/8/2015;Sunday;Japan;All;All;$;4000000;476000000
Exports;2015;3/9/2015;Monday;Japan;All;All;$;3000000;480000000
Exports;2015;3/10/2015;Tuesday;Japan;All;All;$;8000000;488000000
Exports;2015;3/11/2015;Wednesday;Japan;All;All;$;2000000;490000000
Exports;2015;3/12/2015;Thursday;Japan;All;All;$;7000000;497000000
Exports;2015;3/13/2015;Friday;Japan;All;All;$;10000000;507000000
Exports;2015;3/14/2015;Saturday;Japan;All;All;$;3000000;510000000
Exports;2015;3/15/2015;Sunday;Japan;All;All;$;1000000;511000000
Exports;2015;3/16/2015;Monday;Japan;All;All;$;11000000;522000000
Exports;2015;3/17/2015;Tuesday;Japan;All;All;$;5000000;527000000
Exports;2015;3/18/2015;Wednesday;Japan;All;All;$;2000000;529000000
Exports;2015;3/19/2015;Thursday;Japan;All;All;$;8000000;537000000
Exports;2015;3/20/2015;Friday;Japan;All;All;$;11000000;548000000
Exports;2015;3/21/2015;Saturday;Japan;All;All;$;5000000;553000000
Exports;2015;3/22/2015;Sunday;Japan;All;All;$;2000000;555000000
Exports;2015;3/23/2015;Monday;Japan;All;All;$;4000000;558000000
Exports;2015;3/24/2015;Tuesday;Japan;All;All;$;7000000;565000000
Exports;2015;3/25/2015;Wednesday;Japan;All;All;$;2000000;567000000
Exports;2015;3/26/2015;Thursday;Japan;All;All;$;69000000;636000000
Exports;2015;3/27/2015;Friday;Japan;All;All;$;10000000;646000000
Exports;2015;3/28/2015;Saturday;Japan;All;All;$;9000000;655000000
Exports;2015;3/29/2015;Sunday;Japan;All;All;$;7000000;662000000
Exports;2015;3/30/2015;Monday;Japan;All;All;$;9000000;671000000
Exports;2015;3/31/2015;Tuesday;Japan;All;All;$;4000000;675000000
Exports;2015;4/1/2015;Wednesday;Japan;All;All;$;1000000;676000000
Exports;2015;4/2/2015;Thursday;Japan;All;All;$;11000000;687000000
Exports;2015;4/3/2015;Friday;Japan;All;All;$;11000000;698000000
Exports;2015;4/4/2015;Saturday;Japan;All;All;$;13000000;711000000
Exports;2015;4/5/2015;Sunday;Japan;All;All;$;1000000;712000000
Exports;2015;4/6/2015;Monday;Japan;All;All;$;20000000;732000000
Exports;2015;4/7/2015;Tuesday;Japan;All;All;$;8000000;740000000
Exports;2015;4/8/2015;Wednesday;Japan;All;All;$;13000000;753000000
Exports;2015;4/9/2015;Thursday;Japan;All;All;$;6000000;759000000
Exports;2015;4/10/2015;Friday;Japan;All;All;$;15000000;773000000
Exports;2015;4/11/2015;Saturday;Japan;All;All;$;5000000;779000000
Exports;2015;4/12/2015;Sunday;Japan;All;All;$;6000000;785000000
Exports;2015;4/13/2015;Monday;Japan;All;All;$;12000000;797000000
Exports;2015;4/14/2015;Tuesday;Japan;All;All;$;4000000;801000000
Exports;2015;4/15/2015;Wednesday;Japan;All;All;$;4000000;805000000
Exports;2015;4/16/2015;Thursday;Japan;All;All;$;17000000;823000000
Exports;2015;4/17/2015;Friday;Japan;All;All;$;14000000;836000000
Exports;2015;4/18/2015;Saturday;Japan;All;All;$;1000000;837000000
Exports;2015;4/19/2015;Sunday;Japan;All;All;$;2000000;839000000
Exports;2015;4/20/2015;Monday;Japan;All;All;$;6000000;845000000
Exports;2015;4/21/2015;Tuesday;Japan;All;All;$;51000000;897000000
Exports;2015;4/22/2015;Wednesday;Japan;All;All;$;7000000;904000000
Exports;2015;4/23/2015;Thursday;Japan;All;All;$;5000000;909000000
Exports;2015;4/24/2015;Friday;Japan;All;All;$;19000000;928000000
Exports;2015;4/25/2015;Saturday;Japan;All;All;$;10000000;938000000
Exports;2015;4/26/2015;Sunday;Japan;All;All;$;0;938000000
Exports;2015;4/27/2015;Monday;Japan;All;All;$;11000000;950000000
Exports;2015;4/28/2015;Tuesday;Japan;All;All;$;5000000;954000000
Exports;2015;4/29/2015;Wednesday;Japan;All;All;$;3000000;957000000
Exports;2015;4/30/2015;Thursday;Japan;All;All;$;4000000;961000000
Exports;2015;5/1/2015;Friday;Japan;All;All;$;13000000;973000000
Exports;2015;5/2/2015;Saturday;Japan;All;All;$;14000000;988000000
Exports;2015;5/3/2015;Sunday;Japan;All;All;$;14000000;1002000000
Exports;2015;5/4/2015;Monday;Japan;All;All;$;9000000;1011000000
Exports;2015;5/5/2015;Tuesday;Japan;All;All;$;8000000;1019000000
Exports;2015;5/6/2015;Wednesday;Japan;All;All;$;1000000;1020000000
Exports;2015;5/7/2015;Thursday;Japan;All;All;$;4000000;1024000000
Exports;2015;5/8/2015;Friday;Japan;All;All;$;24000000;1048000000
Exports;2015;5/9/2015;Saturday;Japan;All;All;$;2000000;1049000000
Exports;2015;5/10/2015;Sunday;Japan;All;All;$;1000000;1051000000
Exports;2015;5/11/2015;Monday;Japan;All;All;$;2000000;1053000000
Exports;2015;5/12/2015;Tuesday;Japan;All;All;$;8000000;1061000000
Exports;2015;5/13/2015;Wednesday;Japan;All;All;$;2000000;1063000000
Exports;2015;5/14/2015;Thursday;Japan;All;All;$;3000000;1067000000
Exports;2015;5/15/2015;Friday;Japan;All;All;$;65000000;1131000000
Exports;2015;5/16/2015;Saturday;Japan;All;All;$;4000000;1135000000
Exports;2015;5/17/2015;Sunday;Japan;All;All;$;3000000;1138000000
Exports;2015;5/18/2015;Monday;Japan;All;All;$;4000000;1143000000
Exports;2015;5/19/2015;Tuesday;Japan;All;All;$;7000000;1149000000
Exports;2015;5/20/2015;Wednesday;Japan;All;All;$;3000000;1152000000
Exports;2015;5/21/2015;Thursday;Japan;All;All;$;7000000;1159000000
Exports;2015;5/22/2015;Friday;Japan;All;All;$;31000000;1190000000
Exports;2015;5/23/2015;Saturday;Japan;All;All;$;1000000;1191000000
Exports;2015;5/24/2015;Sunday;Japan;All;All;$;1000000;1192000000
Exports;2015;5/25/2015;Monday;Japan;All;All;$;3000000;1196000000
Exports;2015;5/26/2015;Tuesday;Japan;All;All;$;14000000;1209000000
Exports;2015;5/27/2015;Wednesday;Japan;All;All;$;0;1209000000
Exports;2015;5/28/2015;Thursday;Japan;All;All;$;11000000;1220000000
Exports;2015;5/29/2015;Friday;Japan;All;All;$;12000000;1232000000
Exports;2015;5/30/2015;Saturday;Japan;All;All;$;17000000;1250000000
Exports;2015;5/31/2015;Sunday;Japan;All;All;$;1000000;1251000000
Exports;2015;6/1/2015;Monday;Japan;All;All;$;3000000;1254000000
Exports;2015;6/2/2015;Tuesday;Japan;All;All;$;16000000;1270000000
Exports;2015;6/3/2015;Wednesday;Japan;All;All;$;4000000;1274000000
Exports;2015;6/4/2015;Thursday;Japan;All;All;$;3000000;1277000000
Exports;2015;6/5/2015;Friday;Japan;All;All;$;33000000;1310000000
Exports;2015;6/6/2015;Saturday;Japan;All;All;$;1000000;1311000000
Exports;2015;6/7/2015;Sunday;Japan;All;All;$;7000000;1319000000
Exports;2015;6/8/2015;Monday;Japan;All;All;$;8000000;1326000000
Exports;2015;6/9/2015;Tuesday;Japan;All;All;$;4000000;1330000000
Exports;2015;6/10/2015;Wednesday;Japan;All;All;$;1000000;1331000000
Exports;2015;6/11/2015;Thursday;Japan;All;All;$;14000000;1345000000
Exports;2015;6/12/2015;Friday;Japan;All;All;$;11000000;1355000000
Exports;2015;6/13/2015;Saturday;Japan;All;All;$;14000000;1369000000
Exports;2015;6/14/2015;Sunday;Japan;All;All;$;1000000;1370000000
Exports;2015;6/15/2015;Monday;Japan;All;All;$;3000000;1374000000
Exports;2015;6/16/2015;Tuesday;Japan;All;All;$;6000000;1379000000
Exports;2015;6/17/2015;Wednesday;Japan;All;All;$;3000000;1383000000
Exports;2015;6/18/2015;Thursday;Japan;All;All;$;5000000;1387000000
Exports;2015;6/19/2015;Friday;Japan;All;All;$;69000000;1457000000
Exports;2015;6/20/2015;Saturday;Japan;All;All;$;4000000;1460000000
Exports;2015;6/21/2015;Sunday;Japan;All;All;$;3000000;1463000000
Exports;2015;6/22/2015;Monday;Japan;All;All;$;3000000;1467000000
Exports;2015;6/23/2015;Tuesday;Japan;All;All;$;7000000;1474000000
Exports;2015;6/24/2015;Wednesday;Japan;All;All;$;1000000;1475000000
Exports;2015;6/25/2015;Thursday;Japan;All;All;$;5000000;1480000000
Exports;2015;6/26/2015;Friday;Japan;All;All;$;19000000;1499000000
Exports;2015;6/27/2015;Saturday;Japan;All;All;$;2000000;1501000000
Exports;2015;6/28/2015;Sunday;Japan;All;All;$;1000000;1502000000
Exports;2015;6/29/2015;Monday;Japan;All;All;$;5000000;1507000000
Exports;2015;6/30/2015;Tuesday;Japan;All;All;$;8000000;1515000000
Exports;2015;7/1/2015;Wednesday;Japan;All;All;$;5000000;1520000000
Exports;2015;7/2/2015;Thursday;Japan;All;All;$;5000000;1526000000
Exports;2015;7/3/2015;Friday;Japan;All;All;$;17000000;1543000000
Exports;2015;7/4/2015;Saturday;Japan;All;All;$;12000000;1555000000
Exports;2015;7/5/2015;Sunday;Japan;All;All;$;0;1556000000
Exports;2015;7/6/2015;Monday;Japan;All;All;$;3000000;1558000000
Exports;2015;7/7/2015;Tuesday;Japan;All;All;$;4000000;1562000000
Exports;2015;7/8/2015;Wednesday;Japan;All;All;$;1000000;1563000000
Exports;2015;7/9/2015;Thursday;Japan;All;All;$;3000000;1567000000
Exports;2015;7/10/2015;Friday;Japan;All;All;$;11000000;1577000000
Exports;2015;7/11/2015;Saturday;Japan;All;All;$;2000000;1579000000
Exports;2015;7/12/2015;Sunday;Japan;All;All;$;1000000;1580000000
Exports;2015;7/13/2015;Monday;Japan;All;All;$;5000000;1585000000
Exports;2015;7/14/2015;Tuesday;Japan;All;All;$;8000000;1593000000
Exports;2015;7/15/2015;Wednesday;Japan;All;All;$;1000000;1595000000
Exports;2015;7/16/2015;Thursday;Japan;All;All;$;9000000;1604000000
Exports;2015;7/17/2015;Friday;Japan;All;All;$;18000000;1622000000
Exports;2015;7/18/2015;Saturday;Japan;All;All;$;54000000;1675000000
Exports;2015;7/19/2015;Sunday;Japan;All;All;$;1000000;1676000000
Exports;2015;7/20/2015;Monday;Japan;All;All;$;7000000;1683000000
Exports;2015;7/21/2015;Tuesday;Japan;All;All;$;5000000;1688000000
Exports;2015;7/22/2015;Wednesday;Japan;All;All;$;2000000;1690000000
Exports;2015;7/23/2015;Thursday;Japan;All;All;$;9000000;1700000000
Exports;2015;7/24/2015;Friday;Japan;All;All;$;20000000;1720000000
Exports;2015;7/25/2015;Saturday;Japan;All;All;$;1000000;1721000000
Exports;2015;7/26/2015;Sunday;Japan;All;All;$;18000000;1739000000
Exports;2015;7/27/2015;Monday;Japan;All;All;$;5000000;1744000000
Exports;2015;7/28/2015;Tuesday;Japan;All;All;$;4000000;1747000000
Exports;2015;7/29/2015;Wednesday;Japan;All;All;$;5000000;1753000000
Exports;2015;7/30/2015;Thursday;Japan;All;All;$;16000000;1769000000
Exports;2015;7/31/2015;Friday;Japan;All;All;$;20000000;1789000000
Exports;2015;8/1/2015;Saturday;Japan;All;All;$;1000000;1790000000
Exports;2015;8/2/2015;Sunday;Japan;All;All;$;1000000;1791000000
Exports;2015;8/3/2015;Monday;Japan;All;All;$;14000000;1805000000
Exports;2015;8/4/2015;Tuesday;Japan;All;All;$;10000000;1815000000
Exports;2015;8/5/2015;Wednesday;Japan;All;All;$;4000000;1819000000
Exports;2015;8/6/2015;Thursday;Japan;All;All;$;6000000;1825000000
Exports;2015;8/7/2015;Friday;Japan;All;All;$;14000000;1838000000
Exports;2015;8/8/2015;Saturday;Japan;All;All;$;2000000;1840000000
Exports;2015;8/9/2015;Sunday;Japan;All;All;$;1000000;1841000000
Exports;2015;8/10/2015;Monday;Japan;All;All;$;7000000;1848000000
Exports;2015;8/11/2015;Tuesday;Japan;All;All;$;2000000;1850000000
Exports;2015;8/12/2015;Wednesday;Japan;All;All;$;2000000;1852000000
Exports;2015;8/13/2015;Thursday;Japan;All;All;$;7000000;1859000000
Exports;2015;8/14/2015;Friday;Japan;All;All;$;28000000;1887000000
Exports;2015;8/15/2015;Saturday;Japan;All;All;$;1000000;1889000000
Exports;2015;8/16/2015;Sunday;Japan;All;All;$;2000000;1891000000
Exports;2015;8/17/2015;Monday;Japan;All;All;$;4000000;1895000000
Exports;2015;8/18/2015;Tuesday;Japan;All;All;$;4000000;1899000000
Exports;2015;8/19/2015;Wednesday;Japan;All;All;$;43000000;1942000000
Exports;2015;8/20/2015;Thursday;Japan;All;All;$;3000000;1944000000
Exports;2015;8/21/2015;Friday;Japan;All;All;$;14000000;1958000000
Exports;2015;8/22/2015;Saturday;Japan;All;All;$;1000000;1959000000
Exports;2015;8/23/2015;Sunday;Japan;All;All;$;1000000;1961000000
Exports;2015;8/24/2015;Monday;Japan;All;All;$;6000000;1966000000
Exports;2015;8/25/2015;Tuesday;Japan;All;All;$;10000000;1976000000
Exports;2015;8/26/2015;Wednesday;Japan;All;All;$;1000000;1977000000
Exports;2015;8/27/2015;Thursday;Japan;All;All;$;6000000;1983000000
Exports;2015;8/28/2015;Friday;Japan;All;All;$;17000000;2000000000
Exports;2015;8/29/2015;Saturday;Japan;All;All;$;12000000;2012000000
Exports;2015;8/30/2015;Sunday;Japan;All;All;$;0;2012000000
Exports;2015;8/31/2015;Monday;Japan;All;All;$;7000000;2019000000
Exports;2015;9/1/2015;Tuesday;Japan;All;All;$;10000000;2029000000
Exports;2015;9/2/2015;Wednesday;Japan;All;All;$;1000000;2030000000
Exports;2015;9/3/2015;Thursday;Japan;All;All;$;3000000;2033000000
Exports;2015;9/4/2015;Friday;Japan;All;All;$;10000000;2043000000
Exports;2015;9/5/2015;Saturday;Japan;All;All;$;3000000;2045000000
Exports;2015;9/6/2015;Sunday;Japan;All;All;$;0;2046000000
Exports;2015;9/7/2015;Monday;Japan;All;All;$;9000000;2054000000
Exports;2015;9/8/2015;Tuesday;Japan;All;All;$;4000000;2059000000
Exports;2015;9/9/2015;Wednesday;Japan;All;All;$;3000000;2062000000
Exports;2015;9/10/2015;Thursday;Japan;All;All;$;4000000;2065000000
Exports;2015;9/11/2015;Friday;Japan;All;All;$;25000000;2091000000
Exports;2015;9/12/2015;Saturday;Japan;All;All;$;6000000;2096000000
Exports;2015;9/13/2015;Sunday;Japan;All;All;$;0;2097000000
Exports;2015;9/14/2015;Monday;Japan;All;All;$;7000000;2104000000
Exports;2015;9/15/2015;Tuesday;Japan;All;All;$;9000000;2113000000
Exports;2015;9/16/2015;Wednesday;Japan;All;All;$;3000000;2116000000
Exports;2015;9/17/2015;Thursday;Japan;All;All;$;5000000;2121000000
Exports;2015;9/18/2015;Friday;Japan;All;All;$;80000000;2201000000
Exports;2015;9/19/2015;Saturday;Japan;All;All;$;4000000;2205000000
Exports;2015;9/20/2015;Sunday;Japan;All;All;$;1000000;2206000000
Exports;2015;9/21/2015;Monday;Japan;All;All;$;7000000;2213000000
Exports;2015;9/22/2015;Tuesday;Japan;All;All;$;6000000;2219000000
Exports;2015;9/23/2015;Wednesday;Japan;All;All;$;6000000;2225000000
Exports;2015;9/24/2015;Thursday;Japan;All;All;$;5000000;2230000000
Exports;2015;9/25/2015;Friday;Japan;All;All;$;20000000;2250000000
Exports;2015;9/26/2015;Saturday;Japan;All;All;$;5000000;2254000000
Exports;2015;9/27/2015;Sunday;Japan;All;All;$;7000000;2261000000
Exports;2015;9/28/2015;Monday;Japan;All;All;$;6000000;2268000000
Exports;2015;9/29/2015;Tuesday;Japan;All;All;$;2000000;2270000000
Exports;2015;9/30/2015;Wednesday;Japan;All;All;$;2000000;2272000000
Exports;2015;10/1/2015;Thursday;Japan;All;All;$;6000000;2278000000
Exports;2015;10/2/2015;Friday;Japan;All;All;$;20000000;2298000000
Exports;2015;10/3/2015;Saturday;Japan;All;All;$;2000000;2299000000
Exports;2015;10/4/2015;Sunday;Japan;All;All;$;1000000;2300000000
Exports;2015;10/5/2015;Monday;Japan;All;All;$;12000000;2313000000
Exports;2015;10/6/2015;Tuesday;Japan;All;All;$;3000000;2315000000
Exports;2015;10/7/2015;Wednesday;Japan;All;All;$;0;2316000000
Exports;2015;10/8/2015;Thursday;Japan;All;All;$;2000000;2318000000
Exports;2015;10/9/2015;Friday;Japan;All;All;$;27000000;2345000000
Exports;2015;10/10/2015;Saturday;Japan;All;All;$;2000000;2347000000
Exports;2015;10/11/2015;Sunday;Japan;All;All;$;3000000;2351000000
Exports;2015;10/12/2015;Monday;Japan;All;All;$;3000000;2354000000
Exports;2015;10/13/2015;Tuesday;Japan;All;All;$;7000000;2360000000
Exports;2015;10/14/2015;Wednesday;Japan;All;All;$;1000000;2361000000
Exports;2015;10/15/2015;Thursday;Japan;All;All;$;6000000;2367000000
Exports;2015;10/16/2015;Friday;Japan;All;All;$;25000000;2392000000
Exports;2015;10/17/2015;Saturday;Japan;All;All;$;1000000;2393000000
Exports;2015;10/18/2015;Sunday;Japan;All;All;$;1000000;2394000000
Exports;2015;10/19/2015;Monday;Japan;All;All;$;2000000;2397000000
Exports;2015;10/20/2015;Tuesday;Japan;All;All;$;5000000;2402000000
Exports;2015;10/21/2015;Wednesday;Japan;All;All;$;5000000;2407000000
Exports;2015;10/22/2015;Thursday;Japan;All;All;$;3000000;2409000000
Exports;2015;10/23/2015;Friday;Japan;All;All;$;26000000;2435000000
Exports;2015;10/24/2015;Saturday;Japan;All;All;$;2000000;2437000000
Exports;2015;10/25/2015;Sunday;Japan;All;All;$;1000000;2438000000
Exports;2015;10/26/2015;Monday;Japan;All;All;$;2000000;2440000000
Exports;2015;10/27/2015;Tuesday;Japan;All;All;$;44000000;2484000000
Exports;2015;10/28/2015;Wednesday;Japan;All;All;$;3000000;2487000000
Exports;2015;10/29/2015;Thursday;Japan;All;All;$;5000000;2492000000
Exports;2015;10/30/2015;Friday;Japan;All;All;$;9000000;2502000000
Exports;2015;10/31/2015;Saturday;Japan;All;All;$;2000000;2504000000
Exports;2015;11/1/2015;Sunday;Japan;All;All;$;2000000;2506000000
Exports;2015;11/2/2015;Monday;Japan;All;All;$;10000000;2516000000
Exports;2015;11/3/2015;Tuesday;Japan;All;All;$;3000000;2519000000
Exports;2015;11/4/2015;Wednesday;Japan;All;All;$;1000000;2520000000
Exports;2015;11/5/2015;Thursday;Japan;All;All;$;7000000;2527000000
Exports;2015;11/6/2015;Friday;Japan;All;All;$;10000000;2537000000
Exports;2015;11/7/2015;Saturday;Japan;All;All;$;9000000;2545000000
Exports;2015;11/8/2015;Sunday;Japan;All;All;$;14000000;2559000000
Exports;2015;11/9/2015;Monday;Japan;All;All;$;12000000;2571000000
Exports;2015;11/10/2015;Tuesday;Japan;All;All;$;3000000;2574000000
Exports;2015;11/11/2015;Wednesday;Japan;All;All;$;2000000;2576000000
Exports;2015;11/12/2015;Thursday;Japan;All;All;$;8000000;2583000000
Exports;2015;11/13/2015;Friday;Japan;All;All;$;14000000;2597000000
Exports;2015;11/14/2015;Saturday;Japan;All;All;$;1000000;2598000000
Exports;2015;11/15/2015;Sunday;Japan;All;All;$;1000000;2598000000
Exports;2015;11/16/2015;Monday;Japan;All;All;$;3000000;2601000000
Exports;2015;11/17/2015;Tuesday;Japan;All;All;$;3000000;2605000000
Exports;2015;11/18/2015;Wednesday;Japan;All;All;$;2000000;2606000000
Exports;2015;11/19/2015;Thursday;Japan;All;All;$;2000000;2608000000
Exports;2015;11/20/2015;Friday;Japan;All;All;$;17000000;2625000000
Exports;2015;11/21/2015;Saturday;Japan;All;All;$;7000000;2633000000
Exports;2015;11/22/2015;Sunday;Japan;All;All;$;24000000;2656000000
Exports;2015;11/23/2015;Monday;Japan;All;All;$;5000000;2661000000
Exports;2015;11/24/2015;Tuesday;Japan;All;All;$;25000000;2686000000
Exports;2015;11/25/2015;Wednesday;Japan;All;All;$;1000000;2687000000
Exports;2015;11/26/2015;Thursday;Japan;All;All;$;7000000;2694000000
Exports;2015;11/27/2015;Friday;Japan;All;All;$;16000000;2710000000
Exports;2015;11/28/2015;Saturday;Japan;All;All;$;28000000;2738000000
Exports;2015;11/29/2015;Sunday;Japan;All;All;$;0;2738000000
Exports;2015;11/30/2015;Monday;Japan;All;All;$;5000000;2744000000
Exports;2015;12/1/2015;Tuesday;Japan;All;All;$;6000000;2749000000
Exports;2015;12/2/2015;Wednesday;Japan;All;All;$;3000000;2752000000
Exports;2015;12/3/2015;Thursday;Japan;All;All;$;4000000;2756000000
Exports;2015;12/4/2015;Friday;Japan;All;All;$;13000000;2769000000
Exports;2015;12/5/2015;Saturday;Japan;All;All;$;11000000;2779000000
Exports;2015;12/6/2015;Sunday;Japan;All;All;$;1000000;2780000000
Exports;2015;12/7/2015;Monday;Japan;All;All;$;5000000;2785000000
Exports;2015;12/8/2015;Tuesday;Japan;All;All;$;7000000;2792000000
Exports;2015;12/9/2015;Wednesday;Japan;All;All;$;1000000;2793000000
Exports;2015;12/10/2015;Thursday;Japan;All;All;$;2000000;2795000000
Exports;2015;12/11/2015;Friday;Japan;All;All;$;9000000;2805000000
Exports;2015;12/12/2015;Saturday;Japan;All;All;$;4000000;2809000000
Exports;2015;12/13/2015;Sunday;Japan;All;All;$;1000000;2809000000
Exports;2015;12/14/2015;Monday;Japan;All;All;$;11000000;2821000000
Exports;2015;12/15/2015;Tuesday;Japan;All;All;$;5000000;2826000000
Exports;2015;12/16/2015;Wednesday;Japan;All;All;$;5000000;2830000000
Exports;2015;12/17/2015;Thursday;Japan;All;All;$;4000000;2834000000
Exports;2015;12/18/2015;Friday;Japan;All;All;$;51000000;2886000000
Exports;2015;12/19/2015;Saturday;Japan;All;All;$;3000000;2889000000
Exports;2015;12/20/2015;Sunday;Japan;All;All;$;1000000;2890000000
Exports;2015;12/21/2015;Monday;Japan;All;All;$;3000000;2893000000
Exports;2015;12/22/2015;Tuesday;Japan;All;All;$;4000000;2897000000
Exports;2015;12/23/2015;Wednesday;Japan;All;All;$;1000000;2898000000
Exports;2015;12/24/2015;Thursday;Japan;All;All;$;14000000;2911000000
Exports;2015;12/25/2015;Friday;Japan;All;All;$;10000000;2922000000
Exports;2015;12/26/2015;Saturday;Japan;All;All;$;2000000;2924000000
Exports;2015;12/27/2015;Sunday;Japan;All;All;$;8000000;2931000000
Exports;2015;12/28/2015;Monday;Japan;All;All;$;17000000;2948000000
Exports;2015;12/29/2015;Tuesday;Japan;All;All;$;2000000;2950000000
Exports;2015;12/30/2015;Wednesday;Japan;All;All;$;1000000;2952000000
Exports;2015;12/31/2015;Thursday;Japan;All;All;$;1000000;2953000000
Exports;2015;1/1/2015;Thursday;United Kingdom;All;All;$;2000000;2000000
